system   D            wsystem.c:583  maybe_parent_dir                 [   0.00094] Also searching C:\Users\Konrad\Documents\KCK\Github\KCK__sroda_10_gr3\KCK\
display  D   display_settings.c:191  debug_display_settings           [   0.58032] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58034] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58035] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.58037] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58038] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.58040] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58041] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58043] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58044] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58047] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58048] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58050] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58052] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58055] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58057] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58059] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58061] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58064] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58066] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58068] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58070] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.58073] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58075] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.58078] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58080] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58082] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58085] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58087] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58089] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58092] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58094] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58097] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58099] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58102] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58104] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58106] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58108] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58111] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58113] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.58116] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58118] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.58120] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58122] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58125] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58127] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58129] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58131] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58134] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58136] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58139] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58141] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58144] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58147] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58149] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58151] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58154] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58156] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.58158] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58160] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.58163] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58165] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58167] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58169] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58171] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58173] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58176] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58178] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58180] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58182] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58185] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58187] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58189] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.58191] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.58194] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1645 d3d_create_display_internals     [   0.58206] Trying format 0.
d3d      I         d3d_disp.cpp:1326 d3d_display_thread_proc          [   0.58273] Chose a display format: 23
d3d      I         d3d_disp.cpp:1395 d3d_display_thread_proc          [   0.58279] Normal window.
d3d      I         d3d_disp.cpp:801  d3d_create_device                [   0.59199] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:866  d3d_create_device                [   0.67061] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:874  d3d_create_device                [   0.67065] Success
d3d      D         d3d_disp.cpp:1668 d3d_create_display_internals     [   0.67068] Resumed after wait.
d3d      I         d3d_disp.cpp:1701 d3d_create_display_internals     [   0.67078] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1724 d3d_create_display_internals     [   0.67082] Returning d3d_display: 0082AF58
d3d      D         d3d_disp.cpp:1749 d3d_create_display_locked        [   0.67085] al_display=0082AF58
d3d      D         d3d_disp.cpp:1750 d3d_create_display_locked        [   0.67088] al_display->vt=0082AE90
dtor     D               dtor.c:184  _al_register_destructor          [   0.67439] added dtor for object 03D98710, func 562327A7
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.67986] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.67989] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.67991] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.67992] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.67993] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.67994] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.67996] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.67997] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.67998] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.68000] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.68001] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.68003] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.68004] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.68056] added dtor for object 03DA1110, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.68131] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.68134] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68657] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68660] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68661] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68663] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68664] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68665] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68666] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68668] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68669] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.68670] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.68671] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.68673] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.68674] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.68708] added dtor for object 03DA6BF8, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.68725] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.68727] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68973] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68975] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68976] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68978] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68979] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68981] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68982] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68983] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.68985] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.68986] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.68987] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.68989] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.68990] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.69016] added dtor for object 03DA0328, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.69031] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.69032] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69330] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69332] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69334] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69335] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69336] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69337] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69339] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69340] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69341] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.69342] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.69344] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.69345] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.69347] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.69387] added dtor for object 03DAA6E8, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.69406] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.69408] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69773] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69776] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69778] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69780] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69782] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69784] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69786] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69787] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.69789] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.69791] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.69793] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.69796] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.69798] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.69832] added dtor for object 03DADF08, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.69848] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.69850] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70113] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70115] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70116] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70118] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70119] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70120] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70121] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70123] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70125] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.70126] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.70128] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.70129] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.70130] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.70162] added dtor for object 03DB1820, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.70182] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.70184] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70442] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70444] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70446] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70447] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70448] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70450] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70451] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70452] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70454] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.70455] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.70457] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.70459] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.70460] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.70498] added dtor for object 03DB8C80, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.70520] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.70523] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70819] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70821] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70823] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70824] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70826] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70827] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70828] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70830] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.70831] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.70832] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.70834] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.70835] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.70836] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.70877] added dtor for object 03DB54E8, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.70898] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.70900] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71173] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71176] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71178] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71179] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71180] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71181] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71183] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71184] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71185] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.71186] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.71188] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.71189] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.71190] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.71222] added dtor for object 03DBC820, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.71238] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.71240] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71498] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71500] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71501] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71502] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71504] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71505] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71506] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71507] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71509] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.71510] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.71511] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.71513] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.71515] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.71541] added dtor for object 03DBC578, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.71557] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.71559] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71767] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71769] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71770] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71772] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71773] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71774] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71775] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71777] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.71778] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.71779] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.71780] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.71782] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.71783] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.71809] added dtor for object 03DC3A58, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.71823] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.71825] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72072] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72074] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72075] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72076] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72078] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72079] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72080] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72081] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72083] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.72084] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.72085] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.72087] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.72088] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.72115] added dtor for object 03DC31A8, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.72134] _al_d3d_sync_bitmap (system) ref count == 1
